D010869	Pindolol	A moderately lipophilic beta blocker (ADRENERGIC BETA-ANTAGONISTS). It is non-cardioselective and has intrinsic sympathomimetic actions, but little membrane-stabilizing activity. (From Martindale, The Extra Pharmocopoeia, 30th ed, p638)
C006649	methylatropine	None
D050497	Stillbirth	The event that a FETUS is born dead or stillborn.
D043183	Irritable Bowel Syndrome	A disorder with chronic or recurrent colonic symptoms without a clearcut etiology. This condition is characterized by chronic or recurrent ABDOMINAL PAIN, bloating, MUCUS in FECES, and an erratic disturbance of DEFECATION.
D017291	Clarithromycin	A semisynthetic macrolide antibiotic derived from ERYTHROMYCIN that is active against a variety of microorganisms. It can inhibit PROTEIN SYNTHESIS in BACTERIA by reversibly binding to the 50S ribosomal subunits. This inhibits the translocation of aminoacyl transfer-RNA and prevents peptide chain elongation.
D005759	Gastroenteritis	INFLAMMATION of any segment of the GASTROINTESTINAL TRACT from ESOPHAGUS to RECTUM. Causes of gastroenteritis are many including genetic, infection, HYPERSENSITIVITY, drug effects, and CANCER.
D018500	Diabetes Insipidus, Nephrogenic	A genetic or acquired polyuric disorder characterized by persistent hypotonic urine and HYPOKALEMIA. This condition is due to renal tubular insensitivity to VASOPRESSIN and failure to reduce urine volume. It may be the result of mutations of genes encoding VASOPRESSIN RECEPTORS or AQUAPORIN-2; KIDNEY DISEASES; adverse drug effects; or complications from PREGNANCY.
D006259	Craniocerebral Trauma	Traumatic injuries involving the cranium and intracranial structures (i.e., BRAIN; CRANIAL NERVES; MENINGES; and other structures). Injuries may be classified by whether or not the skull is penetrated (i.e., penetrating vs. nonpenetrating) or whether there is an associated hemorrhage.
D001859	Bone Neoplasms	Tumors or cancer located in bone tissue or specific BONES.
C053519	Rosen's T-10 protocol	None
C537153	Hypomagnesemia primary	None
D004076	Digoxigenin	3 beta,12 beta,14-Trihydroxy-5 beta-card-20(22)-enolide. A cardenolide which is the aglycon of digoxin. Can be obtained by hydrolysis of digoxin or from Digitalis orientalis L. and Digitalis lanata Ehrh.
C028911	cresyl violet	None
D016595	Misoprostol	A synthetic analog of natural prostaglandin E1. It produces a dose-related inhibition of gastric acid and pepsin secretion, and enhances mucosal resistance to injury. It is an effective anti-ulcer agent and also has oxytocic properties.
C025725	tobanum	None
D012213	Rheumatic Fever	A febrile disease occurring as a delayed sequela of infections with STREPTOCOCCUS PYOGENES. It is characterized by multiple focal inflammatory lesions of the connective tissue structures, such as the heart, blood vessels, and joints (POLYARTHRITIS) and brain, and by the presence of ASCHOFF BODIES in the myocardium and skin.
D000643	Ammonium Chloride	An acidifying agent that has expectorant and diuretic effects. Also used in etching and batteries and as a flux in electroplating.
D064751	Ammonium Compounds	Inorganic compounds that include a positively charged tetrahedral nitrogen (ammonium ion) as part of their structure. This class of compounds includes a broad variety of simple ammonium salts and derivatives.
D014424	Turner Syndrome	A syndrome of defective gonadal development in phenotypic females associated with the karyotype 45,X (or 45,XO). Patients generally are of short stature with undifferentiated GONADS (streak gonads), SEXUAL INFANTILISM, HYPOGONADISM, webbing of the neck, cubitus valgus, elevated GONADOTROPINS, decreased ESTRADIOL level in blood, and CONGENITAL HEART DEFECTS. NOONAN SYNDROME (also called Pseudo-Turner Syndrome and Male Turner Syndrome) resembles this disorder; however, it occurs in males and females with a normal karyotype and is inherited as an autosomal dominant.
D008305	Malignant Hyperthermia	Rapid and excessive rise of temperature accompanied by muscular rigidity following general anesthesia.
D001237	Asphyxia	A pathological condition caused by lack of oxygen, manifested in impending or actual cessation of life.
D007969	Leukomalacia, Periventricular	Degeneration of white matter adjacent to the CEREBRAL VENTRICLES following cerebral hypoxia or BRAIN ISCHEMIA in neonates. The condition primarily affects white matter in the perfusion zone between superficial and deep branches of the MIDDLE CEREBRAL ARTERY. Clinical manifestations include VISION DISORDERS; CEREBRAL PALSY; PARAPLEGIA; SEIZURES; and cognitive disorders. (From Adams et al., Principles of Neurology, 6th ed, p1021; Joynt, Clinical Neurology, 1997, Ch4, pp30-1)
D018658	Ventricular Septal Rupture	Laceration or tearing of the VENTRICULAR SEPTUM, usually caused by MYOCARDIAL INFARCTION.
D004329	Droperidol	A butyrophenone with general properties similar to those of HALOPERIDOL. It is used in conjunction with an opioid analgesic such as FENTANYL to maintain the patient in a calm state of neuroleptanalgesia with indifference to surroundings but still able to cooperate with the surgeon. It is also used as a premedicant, as an antiemetic, and for the control of agitation in acute psychoses. (From Martindale, The Extra Pharmacopoeia, 29th ed, p593)
D000535	Aluminum	A metallic element that has the atomic number 13, atomic symbol Al, and atomic weight 26.98.
D003487	Cyanoacrylates	A group of compounds having the general formula CH2=C(CN)-COOR; it polymerizes on contact with moisture; used as tissue adhesive; higher homologs have hemostatic and antibacterial properties.
D004077	Digoxin	A cardiotonic glycoside obtained mainly from Digitalis lanata; it consists of three sugars and the aglycone DIGOXIGENIN. Digoxin has positive inotropic and negative chronotropic activity. It is used to control ventricular rate in ATRIAL FIBRILLATION and in the management of congestive heart failure with atrial fibrillation. Its use in congestive heart failure and sinus rhythm is less certain. The margin between toxic and therapeutic doses is small. (From Martindale, The Extra Pharmacopoeia, 30th ed, p666)
D012214	Rheumatic Heart Disease	Cardiac manifestation of systemic rheumatological conditions, such as RHEUMATIC FEVER. Rheumatic heart disease can involve any part the heart, most often the HEART VALVES and the ENDOCARDIUM.
D005227	Fatty Acids	Organic, monobasic acids derived from hydrocarbons by the equivalent of oxidation of a methyl group to an alcohol, aldehyde, and then acid. Fatty acids are saturated and unsaturated (FATTY ACIDS, UNSATURATED). (Grant & Hackh's Chemical Dictionary, 5th ed)
D014042	Tolazamide	A sulphonylurea hypoglycemic agent with actions and uses similar to those of CHLORPROPAMIDE.
D014899	Wernicke Encephalopathy	An acute neurological disorder characterized by the triad of ophthalmoplegia, ataxia, and disturbances of mental activity or consciousness. Eye movement abnormalities include nystagmus, external rectus palsies, and reduced conjugate gaze. THIAMINE DEFICIENCY and chronic ALCOHOLISM are associated conditions. Pathologic features include periventricular petechial hemorrhages and neuropil breakdown in the diencephalon and brainstem. Chronic thiamine deficiency may lead to KORSAKOFF SYNDROME. (Adams et al., Principles of Neurology, 6th ed, pp1139-42; Davis & Robertson, Textbook of Neuropathology, 2nd ed, pp452-3)
D013835	Thiamine Pyrophosphate	The coenzyme form of Vitamin B1 present in many animal tissues. It is a required intermediate in the PYRUVATE DEHYDROGENASE COMPLEX and the KETOGLUTARATE DEHYDROGENASE COMPLEX.
D020915	Korsakoff Syndrome	An acquired cognitive disorder characterized by inattentiveness and the inability to form short term memories. This disorder is frequently associated with chronic ALCOHOLISM; but it may also result from dietary deficiencies; CRANIOCEREBRAL TRAUMA; NEOPLASMS; CEREBROVASCULAR DISORDERS; ENCEPHALITIS; EPILEPSY; and other conditions. (Adams et al., Principles of Neurology, 6th ed, p1139)
C565469	Immune Deficiency Disease	None
C030299	phenylhydrazine	None
D045262	Reticulocytosis	An increase in circulating RETICULOCYTES, which is among the simplest and most reliable signs of accelerated ERYTHROCYTE production. Reticulocytosis occurs during active BLOOD regeneration (stimulation of red bone marrow) and in certain types of ANEMIA, particularly CONGENITAL HEMOLYTIC ANEMIA.
D019797	3-Iodobenzylguanidine	A guanidine analog with specific affinity for tissues of the sympathetic nervous system and related tumors. The radiolabeled forms are used as antineoplastic agents and radioactive imaging agents. (Merck Index, 12th ed) MIBG serves as a neuron-blocking agent which has a strong affinity for, and retention in, the adrenal medulla and also inhibits ADP-ribosyltransferase.
C536522	Vacuolar myopathy	None
C014282	cirazoline	None
C056299	A 53693	None
D001766	Blindness	The inability to see or the loss or absence of perception of visual stimuli. This condition may be the result of EYE DISEASES; OPTIC NERVE DISEASES; OPTIC CHIASM diseases; or BRAIN DISEASES affecting the VISUAL PATHWAYS or OCCIPITAL LOBE.
D015354	Vision, Low	Vision considered to be inferior to normal vision as represented by accepted standards of acuity, field of vision, or motility. Low vision generally refers to visual disorders that are caused by diseases that cannot be corrected by refraction (e.g., MACULAR DEGENERATION; RETINITIS PIGMENTOSA; DIABETIC RETINOPATHY, etc.).
C051883	maxacalcitol	None
D006962	Hyperparathyroidism, Secondary	Abnormally elevated PARATHYROID HORMONE secretion as a response to HYPOCALCEMIA. It is caused by chronic KIDNEY FAILURE or other abnormalities in the controls of bone and mineral metabolism, leading to various BONE DISEASES, such as RENAL OSTEODYSTROPHY.
D002117	Calcitriol	The physiologically active form of vitamin D. It is formed primarily in the kidney by enzymatic hydroxylation of 25-hydroxycholecalciferol (CALCIFEDIOL). Its production is stimulated by low blood calcium levels and parathyroid hormone. Calcitriol increases intestinal absorption of calcium and phosphorus, and in concert with parathyroid hormone increases bone resorption.
